time	V(msg)	V(x)-V(a)
1.977282662838980e+000	0.000000e+000	2.852798e-003
1.977282966869830e+000	0.000000e+000	2.853453e-003
1.977283574931529e+000	0.000000e+000	2.854824e-003
1.977593686398368e+000	0.000000e+000	3.552169e-003
1.977905013988606e+000	0.000000e+000	4.256368e-003
1.977963919843414e+000	0.000000e+000	4.390121e-003
1.978081731553029e+000	0.000000e+000	4.658461e-003
1.978102131962136e+000	0.000000e+000	4.704982e-003
1.978142932780351e+000	0.000000e+000	4.798084e-003
1.978144207805920e+000	0.000000e+000	4.801005e-003
1.978146757857059e+000	0.000000e+000	4.806846e-003
1.978149483767062e+000	0.000000e+000	4.813075e-003
1.978153139633747e+000	0.000000e+000	4.821420e-003
1.978162085171463e+000	0.000000e+000	4.841864e-003
1.978173044444274e+000	0.000000e+000	4.866928e-003
1.978176465832296e+000	0.000000e+000	4.874759e-003
1.978179887220318e+000	0.000000e+000	4.882586e-003
1.978183308608340e+000	0.000000e+000	4.890407e-003
1.978186729996361e+000	0.000000e+000	4.898224e-003
1.978190151384383e+000	0.000000e+000	4.906036e-003
1.978193572772405e+000	0.000000e+000	4.913843e-003
1.978196994160427e+000	0.000000e+000	4.921645e-003
1.978199033296332e+000	0.000000e+000	4.926324e-003
1.978203111568142e+000	0.000000e+000	4.935652e-003
1.978211268111762e+000	0.000000e+000	4.954308e-003
1.978213307247667e+000	0.000000e+000	4.958957e-003
1.978217385519477e+000	0.000000e+000	4.968286e-003
1.978217486819653e+000	0.000000e+000	4.968524e-003
1.978217602591282e+000	0.000000e+000	4.968792e-003
1.978217834134541e+000	0.000000e+000	4.969329e-003
1.978218297221059e+000	0.000000e+000	4.970372e-003
1.978218412992688e+000	0.000000e+000	4.970640e-003
1.978218441935595e+000	0.000000e+000	4.970700e-003
1.978218499821410e+000	0.000000e+000	4.970849e-003
1.978218514292864e+000	0.000000e+000	4.970878e-003
1.978218543235771e+000	0.000000e+000	4.970938e-003
1.978218601121586e+000	0.000000e+000	4.971087e-003
1.978218615593040e+000	0.000000e+000	4.971117e-003
1.978218644535947e+000	0.000000e+000	4.971176e-003
1.978218651771674e+000	0.000000e+000	4.971206e-003
1.978218666243127e+000	0.000000e+000	4.971236e-003
1.978218669860991e+000	0.000000e+000	4.971236e-003
1.978218677096717e+000	0.000000e+000	4.971266e-003
1.978218691568171e+000	0.000000e+000	4.971296e-003
1.978218694855259e+000	0.000000e+000	4.971296e-003
1.978218701429435e+000	0.000000e+000	4.971296e-003
1.978218701809089e+000	0.000000e+000	4.971296e-003
1.978218702429435e+000	0.000000e+000	4.971325e-003
1.978218703119262e+000	0.000000e+000	4.971325e-003
1.978218704498916e+000	0.000000e+000	4.971325e-003
1.978218706154896e+000	0.000000e+000	4.971325e-003
1.978218707676752e+000	0.000000e+000	4.971325e-003
1.978218708522021e+000	0.000000e+000	4.971325e-003
1.978218709762915e+000	0.000000e+000	4.971325e-003
1.978218710883505e+000	0.000000e+000	4.971325e-003
1.978218713124684e+000	0.000000e+000	4.971355e-003
1.978218717607043e+000	0.000000e+000	4.971355e-003
1.978218726447025e+000	0.000000e+000	4.971385e-003
1.978218737927123e+000	0.000000e+000	4.971385e-003
1.978218760887319e+000	0.000000e+000	4.971445e-003
1.978218789725197e+000	0.000000e+000	4.971504e-003
1.978218826498704e+000	0.000000e+000	4.971594e-003
1.978218862540747e+000	0.000000e+000	4.971683e-003
1.978218934624834e+000	0.000000e+000	4.971832e-003
1.978219078793008e+000	0.000000e+000	4.972190e-003
1.978219367129355e+000	0.000000e+000	4.972816e-003
1.978219943802049e+000	0.000000e+000	4.974157e-003
1.978228017219771e+000	0.000000e+000	4.992604e-003
1.978966845636211e+000	0.000000e+000	6.705700e-003
1.979705674052650e+000	0.000000e+000	8.443163e-003
1.980444502469089e+000	0.000000e+000	1.020499e-002
1.981183330885529e+000	0.000000e+000	1.199119e-002
1.981922159301968e+000	0.000000e+000	1.380176e-002
1.982660987718408e+000	0.000000e+000	1.563669e-002
1.983399816134847e+000	0.000000e+000	1.749599e-002
1.984399816134847e+000	0.000000e+000	2.003384e-002
1.985399816134847e+000	0.000000e+000	2.259260e-002
1.986399816134847e+000	0.000000e+000	2.515918e-002
1.987399816134847e+000	0.000000e+000	2.771753e-002
1.988399816134847e+000	0.000000e+000	3.024817e-002
1.989399816134847e+000	0.000000e+000	3.272760e-002
1.990399816134847e+000	0.000000e+000	3.512824e-002
1.991399816134847e+000	0.000000e+000	3.741831e-002
1.992399816134847e+000	0.000000e+000	3.956163e-002
1.993399816134847e+000	0.000000e+000	4.151767e-002
1.994399816134847e+000	0.000000e+000	4.324204e-002
1.995399816134847e+000	0.000000e+000	4.468703e-002
1.996399816134847e+000	0.000000e+000	4.580259e-002
1.997399816134847e+000	0.000000e+000	4.664552e-002
1.997399816134963e+000	0.000000e+000	4.664552e-002
1.997399816135196e+000	0.000000e+000	4.664552e-002
1.997399816135662e+000	0.000000e+000	4.664552e-002
1.997399816136593e+000	0.000000e+000	4.664552e-002
1.997399816138456e+000	0.000000e+000	4.664552e-002
1.997399816142181e+000	0.000000e+000	4.664552e-002
1.997399816149632e+000	0.000000e+000	4.664552e-002
1.997399816164533e+000	0.000000e+000	4.664552e-002
1.997399816194335e+000	0.000000e+000	4.664552e-002
1.997399816253940e+000	0.000000e+000	4.664552e-002
1.997399816373149e+000	0.000000e+000	4.664552e-002
1.997399816611568e+000	0.000000e+000	4.664552e-002
1.997399817088405e+000	0.000000e+000	4.664552e-002
1.997400095970023e+000	0.000000e+000	4.664565e-002
1.997400374851641e+000	0.000000e+000	4.664578e-002
1.997400653733259e+000	0.000000e+000	4.664592e-002
1.997400932614877e+000	0.000000e+000	4.664608e-002
1.997401211496495e+000	0.000000e+000	4.664624e-002
1.997401490378113e+000	0.000000e+000	4.664641e-002
1.997401769259731e+000	0.000000e+000	4.664660e-002
1.997649816134731e+000	0.000000e+000	4.676449e-002
1.997899816134731e+000	0.000000e+000	4.686248e-002
1.997899816135138e+000	0.000000e+000	4.686248e-002
1.997899816135604e+000	0.000000e+000	4.686248e-002
1.997899816136535e+000	0.000000e+000	4.686248e-002
1.997899816138398e+000	0.000000e+000	4.686248e-002
1.997899816142123e+000	0.000000e+000	4.686248e-002
1.997899816149573e+000	0.000000e+000	4.686248e-002
1.998149816135109e+000	0.000000e+000	4.692864e-002
1.998290441134527e+000	0.000000e+000	4.695296e-002
1.998306066134527e+000	0.000000e+000	4.695499e-002
1.998309963159837e+000	0.000000e+000	4.695521e-002
1.998313860185147e+000	0.000000e+000	4.695552e-002
1.998317757210457e+000	0.000000e+000	4.695594e-002
1.998321654235768e+000	0.000000e+000	4.695645e-002
1.998325551261078e+000	0.000000e+000	4.695706e-002
1.998329448286388e+000	0.000000e+000	4.695776e-002
1.998333345311698e+000	0.000000e+000	4.695857e-002
1.998333936390338e+000	0.000000e+000	4.695857e-002
1.998335118547617e+000	0.000000e+000	4.695880e-002
1.998337482862174e+000	0.000000e+000	4.695892e-002
1.998338179490561e+000	0.000000e+000	4.695862e-002
1.998338876118947e+000	0.000000e+000	4.695845e-002
1.998339572747333e+000	0.000000e+000	4.695841e-002
1.998340269375720e+000	0.000000e+000	4.695851e-002
1.998340966004106e+000	0.000000e+000	4.695875e-002
1.998341662632493e+000	0.000000e+000	4.695913e-002
1.998342359260879e+000	0.000000e+000	4.695964e-002
1.998342507030539e+000	0.000000e+000	4.695952e-002
1.998342802569858e+000	0.000000e+000	4.695964e-002
1.998343393648498e+000	0.000000e+000	4.695964e-002
1.998343541418158e+000	0.000000e+000	4.695976e-002
1.998343836957477e+000	0.000000e+000	4.695964e-002
1.998344428036117e+000	0.000000e+000	4.695976e-002
1.998344517325530e+000	0.000000e+000	4.695976e-002
1.998344539647883e+000	0.000000e+000	4.695988e-002
1.998344584292589e+000	0.000000e+000	4.695976e-002
1.998344585687736e+000	0.000000e+000	4.695988e-002
1.998344588478031e+000	0.000000e+000	4.695988e-002
1.998344594058619e+000	0.000000e+000	4.695976e-002
1.998344605219796e+000	0.000000e+000	4.695988e-002
1.998344627542149e+000	0.000000e+000	4.695988e-002
1.998344633122737e+000	0.000000e+000	4.695976e-002
1.998344644283914e+000	0.000000e+000	4.695976e-002
1.998344666606267e+000	0.000000e+000	4.695976e-002
1.998344672186855e+000	0.000000e+000	4.695976e-002
1.998344683348032e+000	0.000000e+000	4.695976e-002
1.998344684624461e+000	0.000000e+000	4.695988e-002
1.998344687177320e+000	0.000000e+000	4.695976e-002
1.998344687815535e+000	0.000000e+000	4.695678e-002
1.998344688496428e+000	0.000000e+000	4.694545e-002
1.998344689155981e+000	0.000000e+000	4.692781e-002
1.998344690093239e+000	0.000000e+000	4.689932e-002
1.998344690890420e+000	0.000000e+000	4.687941e-002
1.998344691806736e+000	0.000000e+000	4.686749e-002
1.998344692736674e+000	0.000000e+000	4.686427e-002
1.998344693661748e+000	0.000000e+000	4.686522e-002
1.998344694687597e+000	0.000000e+000	4.686821e-002
1.998344696157261e+000	0.000000e+000	4.687345e-002
1.998344699096590e+000	0.000000e+000	4.688406e-002
1.998344704127049e+000	0.000000e+000	4.690063e-002
1.998344711290925e+000	0.000000e+000	4.691923e-002
1.998344725283980e+000	0.000000e+000	4.694164e-002
1.998344752854080e+000	0.000000e+000	4.695976e-002
1.998344786512265e+000	0.000000e+000	4.696310e-002
1.998344822417755e+000	0.000000e+000	4.696143e-002
1.998344866174982e+000	0.000000e+000	4.696095e-002
1.998344953689435e+000	0.000000e+000	4.696202e-002
1.998345128718341e+000	0.000000e+000	4.696369e-002
1.998345428666712e+000	0.000000e+000	4.696643e-002
1.998346015531392e+000	0.000000e+000	4.697216e-002
1.998346834460037e+000	0.000000e+000	4.697990e-002
1.998348472317328e+000	0.000000e+000	4.699528e-002
1.998351748031908e+000	0.000000e+000	4.702628e-002
1.998371402319392e+000	0.000000e+000	4.721129e-002
1.998554842335905e+000	0.000000e+000	4.887223e-002
1.998764488069063e+000	0.000000e+000	5.068588e-002
1.998764488069111e+000	0.000000e+000	5.068588e-002
1.998764488069209e+000	0.000000e+000	5.068588e-002
1.998764488069404e+000	0.000000e+000	5.068588e-002
1.998764488069795e+000	0.000000e+000	5.068588e-002
1.998764488070576e+000	0.000000e+000	5.068588e-002
1.998764488072138e+000	0.000000e+000	5.068588e-002
1.998764488075262e+000	0.000000e+000	5.068588e-002
1.998764488081509e+000	0.000000e+000	5.068588e-002
1.998764488094005e+000	0.000000e+000	5.068588e-002
1.998764488118997e+000	0.000000e+000	5.068588e-002
1.998764488168981e+000	0.000000e+000	5.068588e-002
1.998764488268947e+000	0.000000e+000	5.068588e-002
1.998764488468881e+000	0.000000e+000	5.068588e-002
1.998764488868749e+000	0.000000e+000	5.068588e-002
1.998764496066364e+000	0.000000e+000	5.068596e-002
1.998764503263979e+000	0.000000e+000	5.068603e-002
1.998764510461594e+000	0.000000e+000	5.068609e-002
1.998764517659209e+000	0.000000e+000	5.068615e-002
1.998764524856824e+000	0.000000e+000	5.068619e-002
1.998764532054439e+000	0.000000e+000	5.068622e-002
1.998764539252054e+000	0.000000e+000	5.068624e-002
1.998764590435094e+000	0.000000e+000	5.068672e-002
1.998764692801175e+000	0.000000e+000	5.068755e-002
1.998764897533336e+000	0.000000e+000	5.068922e-002
1.998765306997659e+000	0.000000e+000	5.069256e-002
1.998766125926304e+000	0.000000e+000	5.069935e-002
1.998767763783594e+000	0.000000e+000	5.071282e-002
1.998869310935592e+000	0.000000e+000	5.153120e-002
1.998974133802171e+000	0.000000e+000	5.235100e-002
1.998974133802245e+000	0.000000e+000	5.235100e-002
1.998974133802342e+000	0.000000e+000	5.235100e-002
1.998974133802538e+000	0.000000e+000	5.235100e-002
1.998974133802928e+000	0.000000e+000	5.235100e-002
1.998974133803709e+000	0.000000e+000	5.235100e-002
1.998974133805271e+000	0.000000e+000	5.235100e-002
1.998974133808395e+000	0.000000e+000	5.235100e-002
1.998974133921750e+000	0.000000e+000	5.235100e-002
1.998974134035106e+000	0.000000e+000	5.235100e-002
1.998974134148461e+000	0.000000e+000	5.235100e-002
1.998974134261816e+000	0.000000e+000	5.235100e-002
1.998974134375171e+000	0.000000e+000	5.235100e-002
1.998974134488527e+000	0.000000e+000	5.235100e-002
1.998974134601882e+000	0.000000e+000	5.235100e-002
1.998974149111360e+000	0.000000e+000	5.235110e-002
1.998974163620838e+000	0.000000e+000	5.235120e-002
1.998974178130316e+000	0.000000e+000	5.235130e-002
1.998974192639794e+000	0.000000e+000	5.235141e-002
1.998974207149272e+000	0.000000e+000	5.235151e-002
1.998974221658750e+000	0.000000e+000	5.235161e-002
1.998974236168228e+000	0.000000e+000	5.235171e-002
1.998974338534308e+000	0.000000e+000	5.235255e-002
1.998974543266469e+000	0.000000e+000	5.235410e-002
1.998974952730792e+000	0.000000e+000	5.235720e-002
1.998989812264163e+000	0.000000e+000	5.246957e-002
1.999004671797534e+000	0.000000e+000	5.258137e-002
1.999019531330905e+000	0.000000e+000	5.269258e-002
1.999034390864276e+000	0.000000e+000	5.280320e-002
1.999049250397647e+000	0.000000e+000	5.291325e-002
1.999064109931017e+000	0.000000e+000	5.302271e-002
1.999078969464388e+000	0.000000e+000	5.313158e-002
1.999079059034709e+000	0.000000e+000	5.313218e-002
1.999079161400790e+000	0.000000e+000	5.313289e-002
1.999079775597273e+000	0.000000e+000	5.313742e-002
1.999087160578799e+000	0.000000e+000	5.319094e-002
1.999094545560324e+000	0.000000e+000	5.324432e-002
1.999101930541849e+000	0.000000e+000	5.329754e-002
1.999109315523374e+000	0.000000e+000	5.335063e-002
1.999116700504899e+000	0.000000e+000	5.340356e-002
1.999124085486424e+000	0.000000e+000	5.345635e-002
1.999131470467950e+000	0.000000e+000	5.350900e-002
1.999133341215322e+000	0.000000e+000	5.352225e-002
1.999135211962694e+000	0.000000e+000	5.353550e-002
1.999137082710066e+000	0.000000e+000	5.354874e-002
1.999138953457438e+000	0.000000e+000	5.356199e-002
1.999140824204810e+000	0.000000e+000	5.357524e-002
1.999142694952183e+000	0.000000e+000	5.358849e-002
1.999144565699555e+000	0.000000e+000	5.360174e-002
1.999144660439009e+000	0.000000e+000	5.360246e-002
1.999145228875733e+000	0.000000e+000	5.360651e-002
1.999145986791365e+000	0.000000e+000	5.361187e-002
1.999147502622630e+000	0.000000e+000	5.362248e-002
1.999150534285159e+000	0.000000e+000	5.364382e-002
1.999150618731225e+000	0.000000e+000	5.364454e-002
1.999150787623359e+000	0.000000e+000	5.364561e-002
1.999151125407625e+000	0.000000e+000	5.364811e-002
1.999151800976158e+000	0.000000e+000	5.365288e-002
1.999152006059460e+000	0.000000e+000	5.365431e-002
1.999152211142762e+000	0.000000e+000	5.365574e-002
1.999152416226064e+000	0.000000e+000	5.365717e-002
1.999152621309366e+000	0.000000e+000	5.365860e-002
1.999152826392667e+000	0.000000e+000	5.366004e-002
1.999153031475969e+000	0.000000e+000	5.366147e-002
1.999153236559271e+000	0.000000e+000	5.366290e-002
1.999153321005338e+000	0.000000e+000	5.366349e-002
1.999153489897471e+000	0.000000e+000	5.366468e-002
1.999153827681738e+000	0.000000e+000	5.366707e-002
1.999153912127804e+000	0.000000e+000	5.366755e-002
1.999154081019938e+000	0.000000e+000	5.366886e-002
1.999154418804204e+000	0.000000e+000	5.367124e-002
1.999154425716721e+000	0.000000e+000	5.367124e-002
1.999154439541756e+000	0.000000e+000	5.367136e-002
1.999154467191825e+000	0.000000e+000	5.367148e-002
1.999154474104342e+000	0.000000e+000	5.367160e-002
1.999154487929376e+000	0.000000e+000	5.367160e-002
1.999154491385635e+000	0.000000e+000	5.367172e-002
1.999154498298152e+000	0.000000e+000	5.367172e-002
1.999154500026282e+000	0.000000e+000	5.367184e-002
1.999154503482540e+000	0.000000e+000	5.367184e-002
1.999154504346605e+000	0.000000e+000	5.367184e-002
1.999154506074734e+000	0.000000e+000	5.367184e-002
1.999154509530993e+000	0.000000e+000	5.367184e-002
1.999154510210001e+000	0.000000e+000	5.367184e-002
1.999154510319575e+000	0.000000e+000	5.367184e-002
1.999154510538723e+000	0.000000e+000	5.367184e-002
1.999154510870497e+000	0.000000e+000	5.367577e-002
1.999154511534045e+000	0.000000e+000	5.369675e-002
1.999154512202271e+000	0.000000e+000	5.372572e-002
1.999154512964798e+000	0.000000e+000	5.376410e-002
1.999154513667667e+000	0.000000e+000	5.379283e-002
1.999154514483795e+000	0.000000e+000	5.380249e-002
1.999154515368939e+000	0.000000e+000	5.379367e-002
1.999154516448492e+000	0.000000e+000	5.377734e-002
1.999154517579140e+000	0.000000e+000	5.376351e-002
1.999154519683670e+000	0.000000e+000	5.374777e-002
1.999154523632527e+000	0.000000e+000	5.373132e-002
1.999154529859621e+000	0.000000e+000	5.371487e-002
1.999154538865420e+000	0.000000e+000	5.369794e-002
1.999154556877017e+000	0.000000e+000	5.367827e-002
1.999154580466943e+000	0.000000e+000	5.366910e-002
1.999154608423083e+000	0.000000e+000	5.366921e-002
1.999154641760321e+000	0.000000e+000	5.367136e-002
1.999154705613196e+000	0.000000e+000	5.367231e-002
1.999154833318947e+000	0.000000e+000	5.367172e-002
1.999155088730449e+000	0.000000e+000	5.367112e-002
1.999155539364053e+000	0.000000e+000	5.367041e-002
1.999156176514778e+000	0.000000e+000	5.366933e-002
1.999157380206655e+000	0.000000e+000	5.366731e-002
1.999159787590407e+000	0.000000e+000	5.366337e-002
1.999335182692364e+000	0.000000e+000	5.335066e-002
1.999510577794322e+000	0.000000e+000	5.299747e-002
1.999685972896279e+000	0.000000e+000	5.260379e-002
1.999861367998237e+000	0.000000e+000	5.216963e-002
2.000036763100194e+000	0.000000e+000	5.169498e-002
2.000212158202152e+000	0.000000e+000	5.117986e-002
2.000387553304109e+000	0.000000e+000	5.062425e-002
2.001387553304109e+000	0.000000e+000	4.692578e-002
2.002387553304109e+000	0.000000e+000	4.222155e-002
2.003387553304109e+000	0.000000e+000	3.645158e-002
2.004387553304109e+000	0.000000e+000	2.970743e-002
2.005387553304109e+000	0.000000e+000	2.212393e-002
2.006387553304109e+000	0.000000e+000	1.387465e-002
2.007387553304109e+000	0.000000e+000	5.222082e-003
2.007403178304109e+000	0.000000e+000	5.083561e-003
2.007434428304109e+000	0.000000e+000	4.803658e-003
2.007547494517003e+000	0.000000e+000	3.788097e-003
2.007660560729896e+000	0.000000e+000	2.770901e-003
2.007773626942790e+000	0.000000e+000	1.752070e-003
2.007886693155683e+000	0.000000e+000	7.316044e-004
2.007999759368576e+000	0.000000e+000	-2.904960e-004
2.008112825581470e+000	0.000000e+000	-1.314231e-003
2.008225891794363e+000	0.000000e+000	-2.339602e-003
2.008225923162860e+000	0.000000e+000	-2.339840e-003
2.008225985899854e+000	0.000000e+000	-2.340436e-003
2.008226046618293e+000	0.000000e+000	-2.340913e-003
2.008226109227865e+000	0.000000e+000	-2.341509e-003
2.008226113005756e+000	0.000000e+000	-2.341628e-003
2.008226120561537e+000	0.000000e+000	-2.341628e-003
2.008226135673100e+000	0.000000e+000	-2.341747e-003
2.008226151366937e+000	0.000000e+000	-2.341866e-003
2.008226154304314e+000	0.000000e+000	-2.341986e-003
2.008226160179069e+000	0.000000e+000	-2.341986e-003
2.008226161647758e+000	0.000000e+000	-2.341986e-003
2.008226165319479e+000	0.000000e+000	-2.341986e-003
2.008226168155340e+000	0.000000e+000	-2.341986e-003
2.008226168686651e+000	0.000000e+000	-2.342105e-003
2.008226169420996e+000	0.000000e+000	-2.342105e-003
2.008226170889684e+000	0.000000e+000	-2.342105e-003
2.008226173827062e+000	0.000000e+000	-2.342105e-003
2.008226179701817e+000	0.000000e+000	-2.342105e-003
2.008226191451326e+000	0.000000e+000	-2.342224e-003
2.008226214950345e+000	0.000000e+000	-2.342582e-003
2.008226261948383e+000	0.000000e+000	-2.342939e-003
2.008226329535848e+000	0.000000e+000	-2.343535e-003
2.008226414489280e+000	0.000000e+000	-2.344251e-003
2.008226534602763e+000	0.000000e+000	-2.345324e-003
2.008226722967595e+000	0.000000e+000	-2.347112e-003
2.008227099697259e+000	0.000000e+000	-2.350450e-003
2.008227796656178e+000	0.000000e+000	-2.356768e-003
2.008228555696529e+000	0.000000e+000	-2.363682e-003
2.008229668707406e+000	0.000000e+000	-2.373815e-003
2.008234120532235e+000	0.000000e+000	-2.414227e-003
2.008251927831552e+000	0.000000e+000	-2.575636e-003
2.008323157028817e+000	0.000000e+000	-3.221869e-003
2.008418129291838e+000	0.000000e+000	-4.083395e-003
2.008608073817879e+000	0.000000e+000	-5.806565e-003
2.008614009584318e+000	0.000000e+000	-5.860329e-003
2.008625881117195e+000	0.000000e+000	-5.967975e-003
2.008764977456516e+000	0.000000e+000	-7.228971e-003
2.008765348441919e+000	0.000000e+000	-7.232428e-003
2.008765360035213e+000	0.000000e+000	-7.232428e-003
2.008765383221800e+000	0.000000e+000	-7.232666e-003
2.008765429594976e+000	0.000000e+000	-7.233024e-003
2.008765490584254e+000	0.000000e+000	-7.233620e-003
2.008765548895943e+000	0.000000e+000	-7.234216e-003
2.008765556157624e+000	0.000000e+000	-7.234216e-003
2.008765556838406e+000	0.000000e+000	-7.234216e-003
2.008765557384551e+000	0.000000e+000	-7.234335e-003
2.008765558111479e+000	0.000000e+000	-7.234216e-003
2.008765559565334e+000	0.000000e+000	-7.234335e-003
2.008765562473044e+000	0.000000e+000	-7.234335e-003
2.008765568288464e+000	0.000000e+000	-7.234335e-003
2.008765579919305e+000	0.000000e+000	-7.234454e-003
2.008765603180986e+000	0.000000e+000	-7.234693e-003
2.008765649704348e+000	0.000000e+000	-7.235169e-003
2.008765714456733e+000	0.000000e+000	-7.235646e-003
2.008765800131173e+000	0.000000e+000	-7.236481e-003
2.008765917099539e+000	0.000000e+000	-7.237554e-003
2.008766104236250e+000	0.000000e+000	-7.239223e-003
2.008766478509672e+000	0.000000e+000	-7.242560e-003
2.008767171801937e+000	0.000000e+000	-7.248878e-003
2.008767925073342e+000	0.000000e+000	-7.255793e-003
2.008769029652962e+000	0.000000e+000	-7.265687e-003
2.008773430960011e+000	0.000000e+000	-7.305622e-003
2.008791036188210e+000	0.000000e+000	-7.465124e-003
2.008861457101003e+000	0.000000e+000	-8.102655e-003
2.008955351651394e+000	0.000000e+000	-8.951664e-003
2.009143140752176e+000	0.000000e+000	-1.064479e-002
2.009518718953740e+000	0.000000e+000	-1.400077e-002
2.010269875356868e+000	0.000000e+000	-2.057159e-002
2.011269875356868e+000	0.000000e+000	-2.897793e-002
2.012269875356868e+000	0.000000e+000	-3.686148e-002
2.013269875356869e+000	0.000000e+000	-4.407090e-002
2.014269875356868e+000	0.000000e+000	-5.051243e-002
2.015269875356868e+000	0.000000e+000	-5.612975e-002
2.016269875356868e+000	0.000000e+000	-6.108248e-002
2.016394875356868e+000	0.000000e+000	-6.163722e-002
2.016644875356868e+000	0.000000e+000	-6.267375e-002
2.016706393671789e+000	0.000000e+000	-6.291983e-002
2.016767911986710e+000	0.000000e+000	-6.316275e-002
2.016829430301631e+000	0.000000e+000	-6.340251e-002
2.016890948616552e+000	0.000000e+000	-6.363911e-002
2.016952466931473e+000	0.000000e+000	-6.387256e-002
2.017013985246394e+000	0.000000e+000	-6.410285e-002
2.017075503561315e+000	0.000000e+000	-6.432998e-002
2.017075711230906e+000	0.000000e+000	-6.433076e-002
2.017076031882354e+000	0.000000e+000	-6.433189e-002
2.017076037496494e+000	0.000000e+000	-6.433189e-002
2.017076048724776e+000	0.000000e+000	-6.433195e-002
2.017076071181339e+000	0.000000e+000	-6.433207e-002
2.017076116094465e+000	0.000000e+000	-6.433225e-002
2.017076205920717e+000	0.000000e+000	-6.433254e-002
2.017076293322143e+000	0.000000e+000	-6.433284e-002
2.017076298424072e+000	0.000000e+000	-6.433284e-002
2.017076308627928e+000	0.000000e+000	-6.433290e-002
2.017076329035640e+000	0.000000e+000	-6.433296e-002
2.017076347842941e+000	0.000000e+000	-6.433302e-002
2.017076370831435e+000	0.000000e+000	-6.433314e-002
2.017076399992566e+000	0.000000e+000	-6.433326e-002
2.017076431846653e+000	0.000000e+000	-6.433332e-002
2.017076489307048e+000	0.000000e+000	-6.433356e-002
2.017076555663151e+000	0.000000e+000	-6.433380e-002
2.017076644764396e+000	0.000000e+000	-6.433415e-002
2.017076781611095e+000	0.000000e+000	-6.433463e-002
2.017077011557828e+000	0.000000e+000	-6.433547e-002
2.017077471451292e+000	0.000000e+000	-6.433719e-002
2.017078171956168e+000	0.000000e+000	-6.433970e-002
2.017079016953505e+000	0.000000e+000	-6.434280e-002
2.017080183838160e+000	0.000000e+000	-6.434709e-002
2.017096153853192e+000	0.000000e+000	-6.440551e-002
2.017112123868225e+000	0.000000e+000	-6.446365e-002
2.017128093883258e+000	0.000000e+000	-6.452151e-002
2.017144063898290e+000	0.000000e+000	-6.457910e-002
2.017160033913323e+000	0.000000e+000	-6.463641e-002
2.017176003928356e+000	0.000000e+000	-6.469344e-002
2.017191973943388e+000	0.000000e+000	-6.475019e-002
2.017305538494731e+000	0.000000e+000	-6.514663e-002
2.017532667597417e+000	0.000000e+000	-6.590068e-002
2.017986925802788e+000	0.000000e+000	-6.725809e-002
2.018895442213531e+000	0.000000e+000	-6.953329e-002
2.019895442213531e+000	0.000000e+000	-7.158577e-002
2.020020442213531e+000	0.000000e+000	-7.179230e-002
2.020270442213531e+000	0.000000e+000	-7.214546e-002
2.020348567213531e+000	0.000000e+000	-7.224926e-002
2.020389094557281e+000	0.000000e+000	-7.230081e-002
2.020429621901031e+000	0.000000e+000	-7.235114e-002
2.020470149244781e+000	0.000000e+000	-7.240023e-002
2.020510676588531e+000	0.000000e+000	-7.244810e-002
2.020551203932281e+000	0.000000e+000	-7.249475e-002
2.020591731276031e+000	0.000000e+000	-7.254017e-002
2.020632258619781e+000	0.000000e+000	-7.258436e-002
2.020674637814421e+000	0.000000e+000	-7.263228e-002
2.020717017009061e+000	0.000000e+000	-7.267892e-002
2.020759396203701e+000	0.000000e+000	-7.272428e-002
2.020801775398341e+000	0.000000e+000	-7.276837e-002
2.020844154592981e+000	0.000000e+000	-7.281119e-002
2.020886533787621e+000	0.000000e+000	-7.285273e-002
2.020928912982261e+000	0.000000e+000	-7.289299e-002
2.020930048410543e+000	0.000000e+000	-7.289410e-002
2.020930078065611e+000	0.000000e+000	-7.289413e-002
2.020930137375749e+000	0.000000e+000	-7.289416e-002
2.020930255996024e+000	0.000000e+000	-7.289428e-002
2.020930493236574e+000	0.000000e+000	-7.289448e-002
2.020930506714231e+000	0.000000e+000	-7.289448e-002
2.020930524684439e+000	0.000000e+000	-7.289451e-002
2.020930560624858e+000	0.000000e+000	-7.289454e-002
2.020930632505693e+000	0.000000e+000	-7.289463e-002
2.020930712799569e+000	0.000000e+000	-7.289469e-002
2.020930791655390e+000	0.000000e+000	-7.289475e-002
2.020930870633348e+000	0.000000e+000	-7.289484e-002
2.020930953456082e+000	0.000000e+000	-7.289493e-002
2.020931033985085e+000	0.000000e+000	-7.289502e-002
2.020931134375921e+000	0.000000e+000	-7.289508e-002
2.020931335157592e+000	0.000000e+000	-7.289526e-002
2.020931614875605e+000	0.000000e+000	-7.289553e-002
2.020932029416662e+000	0.000000e+000	-7.289594e-002
2.020932858498776e+000	0.000000e+000	-7.289669e-002
2.020933734862765e+000	0.000000e+000	-7.289752e-002
2.020935168558683e+000	0.000000e+000	-7.289886e-002
2.020970260053077e+000	0.000000e+000	-7.293121e-002
2.021005351547471e+000	0.000000e+000	-7.296269e-002
2.021040443041865e+000	0.000000e+000	-7.299331e-002
2.021075534536259e+000	0.000000e+000	-7.302307e-002
2.021110626030652e+000	0.000000e+000	-7.305197e-002
2.021145717525047e+000	0.000000e+000	-7.308001e-002
2.021180809019441e+000	0.000000e+000	-7.310718e-002
