time	V(x)
1.049269131181429e+001	-1.017262e+000
1.049369131181429e+001	-9.822706e-001
1.049469131181429e+001	-9.489101e-001
1.049569131181429e+001	-9.176327e-001
1.049669131181429e+001	-8.888203e-001
1.049769131181429e+001	-8.627864e-001
1.049869131181429e+001	-8.397812e-001
1.049969131181429e+001	-8.199980e-001
1.050069131181429e+001	-8.035803e-001
1.050169131181429e+001	-7.906300e-001
1.050269131181429e+001	-7.812142e-001
1.050369131181429e+001	-7.753726e-001
1.050469131181429e+001	-7.731235e-001
1.050569131181429e+001	-7.744684e-001
1.050669131181429e+001	-7.793961e-001
1.050769131181429e+001	-7.878853e-001
1.050869131181429e+001	-7.998328e-001
1.050960792756428e+001	-8.138933e-001
1.051057643932944e+001	-8.319875e-001
1.051157643932944e+001	-8.539488e-001
1.051257643932944e+001	-8.791753e-001
1.051357643932944e+001	-9.075806e-001
1.051457643932944e+001	-9.390156e-001
1.051557643932944e+001	-9.732860e-001
1.051657643932944e+001	-1.010141e+000
1.051757643932944e+001	-1.049259e+000
1.051857643932944e+001	-1.090241e+000
1.051957643932944e+001	-1.132594e+000
1.052057643932944e+001	-1.175724e+000
1.052157643932944e+001	-1.218931e+000
1.052257643932944e+001	-1.261411e+000
1.052357643932944e+001	-1.302261e+000
1.052457643932944e+001	-1.340496e+000
1.052557643932944e+001	-1.375083e+000
1.052657643932944e+001	-1.404971e+000
1.052757643932944e+001	-1.429143e+000
1.052857643932944e+001	-1.446672e+000
1.052957643932944e+001	-1.456775e+000
1.053057643932944e+001	-1.458870e+000
1.053157643932944e+001	-1.452621e+000
1.053257643932944e+001	-1.437967e+000
1.053357643932944e+001	-1.415138e+000
1.053457643932944e+001	-1.384643e+000
1.053557643932944e+001	-1.347477e+000
1.053640784582805e+001	-1.312076e+000
1.053710704128864e+001	-1.279437e+000
1.053769261808321e+001	-1.250394e+000
1.053824351370250e+001	-1.221900e+000
1.053879996888649e+001	-1.192225e+000
1.053945540722358e+001	-1.156455e+000
1.054034038899818e+001	-1.107476e+000
1.054134038899818e+001	-1.052049e+000
1.054234038899818e+001	-9.974039e-001
1.054334038899818e+001	-9.444395e-001
1.054434038899818e+001	-8.939208e-001
1.054531884444326e+001	-8.474568e-001
1.054626485101066e+001	-8.058339e-001
1.054722927196961e+001	-7.671128e-001
1.054822394719252e+001	-7.312842e-001
1.054922394719252e+001	-6.996198e-001
1.055022394719252e+001	-6.724473e-001
1.055122394719252e+001	-6.498106e-001
1.055222394719252e+001	-6.317020e-001
1.055322394719252e+001	-6.180829e-001
1.055422394719252e+001	-6.088966e-001
1.055522394719252e+001	-6.040789e-001
1.055622394719252e+001	-6.035672e-001
1.055722394719252e+001	-6.073070e-001
1.055822394719252e+001	-6.152568e-001
1.055922394719252e+001	-6.273912e-001
1.056022394719252e+001	-6.437022e-001
1.056122394719252e+001	-6.641980e-001
1.056222394719252e+001	-6.889007e-001
1.056322394719252e+001	-7.178407e-001
1.056422394719252e+001	-7.510499e-001
1.056522394719252e+001	-7.885507e-001
1.056622394719252e+001	-8.303431e-001
1.056722394719252e+001	-8.763871e-001
1.056822394719252e+001	-9.265819e-001
1.056922394719252e+001	-9.807402e-001
1.057022394719252e+001	-1.038560e+000
1.057122394719252e+001	-1.099593e+000
1.057222394719252e+001	-1.163210e+000
1.057322394719252e+001	-1.228548e+000
1.057392205999142e+001	-1.274729e+000
1.057464449049871e+001	-1.322484e+000
1.057537389368206e+001	-1.369924e+000
1.057628445077645e+001	-1.427105e+000
1.057720681651659e+001	-1.481444e+000
1.057820681651659e+001	-1.534487e+000
1.057920681651659e+001	-1.579580e+000
1.058020681651659e+001	-1.614626e+000
1.058120681651659e+001	-1.637813e+000
1.058220681651659e+001	-1.647675e+000
1.058320681651659e+001	-1.643658e+000
1.058409038738671e+001	-1.628217e+000
1.058485963310104e+001	-1.605222e+000
1.058559426918306e+001	-1.575008e+000
1.058639784799388e+001	-1.533942e+000
1.058712843047564e+001	-1.490040e+000
1.058789000076130e+001	-1.438251e+000
1.058863514560454e+001	-1.382671e+000
1.058944641473659e+001	-1.317756e+000
1.059033131498090e+001	-1.243356e+000
1.059133131498090e+001	-1.156789e+000
1.059196005447732e+001	-1.101721e+000
1.059247927000578e+001	-1.056253e+000
1.059295481213440e+001	-1.014933e+000
1.059340364145496e+001	-9.763895e-001
1.059382479645095e+001	-9.407468e-001
1.059422009250126e+001	-9.078492e-001
1.059459183184782e+001	-8.774741e-001
1.059494269588637e+001	-8.493754e-001
1.059531854343832e+001	-8.199121e-001
1.059565771457471e+001	-7.939240e-001
1.059600211731689e+001	-7.681741e-001
1.059634896124854e+001	-7.429035e-001
1.059670406631640e+001	-7.177446e-001
1.059706787175117e+001	-6.927266e-001
1.059742255811881e+001	-6.690820e-001
1.059775430647325e+001	-6.476610e-001
1.059807826615756e+001	-6.274071e-001
1.059839771852706e+001	-6.080868e-001
1.059873446620951e+001	-5.884224e-001
1.059908776867316e+001	-5.685625e-001
1.059947233531753e+001	-5.478415e-001
1.059988792229109e+001	-5.264935e-001
1.060034850377457e+001	-5.040914e-001
1.060085587738085e+001	-4.809231e-001
1.060142495424478e+001	-4.567877e-001
1.060206141169702e+001	-4.320576e-001
1.060278487785641e+001	-4.067623e-001
1.060361060406979e+001	-3.814144e-001
1.060457426630763e+001	-3.561960e-001
1.060557426630763e+001	-3.346403e-001
1.060657426630763e+001	-3.176193e-001
1.060757426630763e+001	-3.048834e-001
1.060857426630764e+001	-2.961661e-001
1.060957426630763e+001	-2.912369e-001
1.061057426630763e+001	-2.899064e-001
1.061157426630764e+001	-2.920299e-001
1.061257426630763e+001	-2.975100e-001
1.061357426630763e+001	-3.062980e-001
1.061457426630764e+001	-3.183956e-001
1.061557426630763e+001	-3.338549e-001
1.061657426630763e+001	-3.527794e-001
1.061757426630764e+001	-3.753195e-001
1.061856953647235e+001	-4.015371e-001
1.061955085132334e+001	-4.313396e-001
1.062052519901340e+001	-4.651088e-001
1.062149293799690e+001	-5.030907e-001
1.062245921080332e+001	-5.457914e-001
1.062342780361604e+001	-5.937716e-001
1.062440467399951e+001	-6.478283e-001
1.062539731912982e+001	-7.089890e-001
1.062639731912982e+001	-7.773356e-001
1.062739731912982e+001	-8.527969e-001
1.062839731912982e+001	-9.356099e-001
1.062939731912982e+001	-1.025804e+000
1.063039731912982e+001	-1.123120e+000
1.063139731912982e+001	-1.226896e+000
1.063239731912982e+001	-1.335943e+000
1.063339731912982e+001	-1.448423e+000
1.063425364645561e+001	-1.545729e+000
1.063503489320837e+001	-1.633456e+000
1.063579708532260e+001	-1.715919e+000
1.063661302839426e+001	-1.798550e+000
1.063738029440142e+001	-1.868368e+000
1.063819273206022e+001	-1.930920e+000
1.063903287266999e+001	-1.980312e+000
1.063994896317028e+001	-2.013910e+000
1.064081662681988e+001	-2.025196e+000
1.064147781916247e+001	-2.018521e+000
1.064202413931903e+001	-2.001877e+000
1.064249855072679e+001	-1.979519e+000
1.064289383407134e+001	-1.955225e+000
1.064329818575214e+001	-1.925199e+000
1.064370482472889e+001	-1.890053e+000
1.064418047411419e+001	-1.843132e+000
1.064469516618243e+001	-1.786310e+000
1.064518174872693e+001	-1.727214e+000
1.064567147279566e+001	-1.662967e+000
1.064615728497844e+001	-1.595236e+000
1.064667571269558e+001	-1.520124e+000
1.064668884079069e+001	-1.518158e+000
1.064670196888581e+001	-1.516190e+000
1.064671509698092e+001	-1.514220e+000
1.064672822507604e+001	-1.512249e+000
1.064674135317115e+001	-1.510277e+000
1.064675448126627e+001	-1.508302e+000
1.064676760936138e+001	-1.506326e+000
1.064676760962471e+001	-1.506326e+000
1.064680705509164e+001	-1.500375e+000
1.064684650055858e+001	-1.494406e+000
1.064688594602552e+001	-1.488421e+000
1.064692539149245e+001	-1.482419e+000
1.064696483695938e+001	-1.476399e+000
1.064700428242632e+001	-1.470363e+000
1.064704372789326e+001	-1.464310e+000
1.064731984668846e+001	-1.421634e+000
1.064775609971299e+001	-1.353413e+000
1.064816186510779e+001	-1.289324e+000
1.064860823469670e+001	-1.218416e+000
1.064903948882717e+001	-1.149914e+000
1.064948561075210e+001	-1.079423e+000
1.064992939178744e+001	-1.010024e+000
1.065038403009460e+001	-9.399937e-001
1.065084263564879e+001	-8.707318e-001
1.065131600700688e+001	-8.009539e-001
1.065179990122773e+001	-7.316480e-001
1.065229960101279e+001	-6.624250e-001
1.065281402338967e+001	-5.938141e-001
1.065334758080551e+001	-5.256203e-001
1.065390153429434e+001	-4.581022e-001
1.065448116645226e+001	-3.910750e-001
1.065509090285626e+001	-3.245510e-001
1.065574066830456e+001	-2.580877e-001
1.065644514377307e+001	-1.910605e-001
1.065724213069745e+001	-1.207271e-001
1.065787643898813e+001	-6.867988e-002
1.065837973610634e+001	-2.958476e-002
1.065840586283240e+001	-2.764168e-002
1.065844069846714e+001	-2.507378e-002
1.065851036973662e+001	-1.997480e-002
1.065864971227560e+001	-9.847165e-003
1.065866869334512e+001	-8.480981e-003
1.065869400143781e+001	-6.667130e-003
1.065875011221843e+001	-2.657116e-003
1.065876635072934e+001	-1.501677e-003
1.065878258924025e+001	-3.485600e-004
1.065879882775115e+001	8.022340e-004
1.065881506626206e+001	1.950705e-003
1.065883130477297e+001	3.096854e-003
1.065884754328388e+001	4.240680e-003
1.065886378179479e+001	5.382183e-003
1.065892860044162e+001	9.912021e-003
1.065905823773529e+001	1.885282e-002
1.065931751232261e+001	3.627463e-002
1.065983606149727e+001	6.973889e-002
1.066045402172295e+001	1.075067e-001
1.066115256323714e+001	1.475476e-001
1.066184719666378e+001	1.847739e-001
1.066263193520060e+001	2.241046e-001
1.066344799510535e+001	2.624752e-001
1.066434294859424e+001	3.021368e-001
1.066528210512585e+001	3.417179e-001
1.066628210512585e+001	3.822928e-001
1.066728210512585e+001	4.219716e-001
1.066828210512585e+001	4.614316e-001
1.066928210512585e+001	5.013295e-001
1.067028210512585e+001	5.422732e-001
1.067128210512585e+001	5.848222e-001
1.067228210512585e+001	6.294879e-001
1.067328210512585e+001	6.767300e-001
1.067428210512585e+001	7.269506e-001
1.067528210512585e+001	7.804839e-001
1.067628210512585e+001	8.375805e-001
1.067728210512585e+001	8.983868e-001
1.067828210512585e+001	9.629175e-001
1.067928210512585e+001	1.031023e+000
1.068028210512585e+001	1.102350e+000
1.068128210512585e+001	1.176300e+000
1.068228210512585e+001	1.251989e+000
1.068328210512585e+001	1.328211e+000
1.068428210512585e+001	1.403415e+000
1.068528210512585e+001	1.475715e+000
1.068628135319049e+001	1.542932e+000
1.068725178975329e+001	1.601005e+000
1.068825118845026e+001	1.650918e+000
1.068925118845026e+001	1.688539e+000
1.069025118845026e+001	1.711608e+000
1.069125118845026e+001	1.718432e+000
1.069225118845026e+001	1.709023e+000
1.069301465268788e+001	1.690242e+000
1.069369859138426e+001	1.664144e+000
1.069437022733843e+001	1.630606e+000
1.069509493426364e+001	1.586743e+000
1.069576517027218e+001	1.539747e+000
1.069645776716390e+001	1.485321e+000
1.069714140180741e+001	1.426737e+000
1.069788132591012e+001	1.358944e+000
1.069869856067940e+001	1.280454e+000
1.069942149874942e+001	1.208961e+000
1.069995566981868e+001	1.155357e+000
1.070036383264165e+001	1.114224e+000
1.070071966229957e+001	1.078419e+000
1.070104857145385e+001	1.045473e+000
1.070136400093648e+001	1.014089e+000
1.070142042812087e+001	1.008477e+000
1.070147685530525e+001	1.002879e+000
1.070153328248963e+001	9.972940e-001
1.070158970967402e+001	9.917229e-001
1.070164613685840e+001	9.861655e-001
1.070170256404278e+001	9.806218e-001
1.070175899122716e+001	9.750917e-001
1.070183529449669e+001	9.676358e-001
1.070198790103574e+001	9.528036e-001
1.070228018871273e+001	9.246309e-001
1.070257036607582e+001	8.969831e-001
1.070287002522217e+001	8.688515e-001
1.070319800070230e+001	8.385820e-001
1.070354428498644e+001	8.072482e-001
1.070391097071824e+001	7.748150e-001
1.070429301158278e+001	7.418846e-001
1.070469167920257e+001	7.085020e-001
1.070510477081868e+001	6.750071e-001
1.070553308117305e+001	6.414934e-001
1.070597955549779e+001	6.079019e-001
1.070644347385774e+001	5.744702e-001
1.070692648295643e+001	5.412690e-001
1.070742917516261e+001	5.084562e-001
1.070795412595818e+001	4.760754e-001
1.070850365092952e+001	4.442282e-001
1.070909531241955e+001	4.122778e-001
1.070977794582525e+001	3.783222e-001
1.071056388685366e+001	3.427116e-001
1.071132553831687e+001	3.116611e-001
1.071212999579936e+001	2.824392e-001
1.071291612527413e+001	2.571852e-001
1.071373523096707e+001	2.341137e-001
1.071452904007486e+001	2.140169e-001
1.071473275031506e+001	2.094897e-001
1.071499904305991e+001	2.038012e-001
1.071519582008251e+001	1.997951e-001
1.071539259710511e+001	1.959598e-001
1.071558937412770e+001	1.922953e-001
1.071578615115030e+001	1.888015e-001
1.071598292817290e+001	1.854785e-001
1.071617970519549e+001	1.823264e-001
1.071637648221809e+001	1.793450e-001
1.071737648221809e+001	1.657779e-001
1.071837648221809e+001	1.549628e-001
1.071937648221809e+001	1.470184e-001
1.072037648221809e+001	1.416884e-001
1.072137648221809e+001	1.387603e-001
1.072237648221809e+001	1.380648e-001
1.072337648221809e+001	1.394753e-001
1.072437648221809e+001	1.429072e-001
1.072537648221809e+001	1.483171e-001
1.072637648221809e+001	1.557023e-001
1.072737648221809e+001	1.651009e-001
1.072837648221809e+001	1.765920e-001
1.072937648221809e+001	1.902967e-001
1.073037648221809e+001	2.063795e-001
1.073137648221809e+001	2.249805e-001
1.073228272275056e+001	2.442217e-001
1.073311455823565e+001	2.641849e-001
1.073395858921854e+001	2.868813e-001
1.073477888433241e+001	3.114865e-001
1.073560165866453e+001	3.389568e-001
1.073641399364470e+001	3.690822e-001
1.073722584413870e+001	4.024785e-001
1.073803374231154e+001	4.392955e-001
1.073884248146716e+001	4.800858e-001
1.073965245964963e+001	5.252613e-001
1.074046737264219e+001	5.754862e-001
1.074129002464354e+001	6.314790e-001
1.074212533412929e+001	6.942329e-001
1.074297952608101e+001	7.650322e-001
1.074386239706625e+001	8.457383e-001
1.074478983053512e+001	9.392247e-001
1.074578983053512e+001	1.049946e+000
1.074674955780866e+001	1.165868e+000
1.074771593786499e+001	1.291836e+000
1.074868612345833e+001	1.426199e+000
1.074968612345833e+001	1.570427e+000
1.075046711958811e+001	1.685135e+000
1.075115209875641e+001	1.785321e+000
1.075181608616979e+001	1.879711e+000
1.075253657770674e+001	1.976742e+000
1.075320314843092e+001	2.058838e+000
1.075390731677417e+001	2.135036e+000
1.075449851101489e+001	2.189096e+000
1.075494955897084e+001	2.222666e+000
1.075530167306880e+001	2.243310e+000
1.075563458590638e+001	2.257931e+000
1.075597500672847e+001	2.267847e+000
1.075634591367467e+001	2.272333e+000
1.075683614592241e+001	2.268458e+000
1.075737811877697e+001	2.252261e+000
1.075785536221133e+001	2.227100e+000
1.075829298225725e+001	2.194522e+000
1.075871236830269e+001	2.154918e+000
1.075916313965362e+001	2.104110e+000
1.075956892894519e+001	2.051562e+000
1.075997336412163e+001	1.993069e+000
1.076035045965544e+001	1.933614e+000
1.076071975913972e+001	1.872063e+000
1.076072503816457e+001	1.871154e+000
1.076075671231371e+001	1.865599e+000
1.076079894451256e+001	1.858142e+000
1.076088766902384e+001	1.842388e+000
1.076091322970527e+001	1.837803e+000
1.076095259620706e+001	1.830719e+000
1.076098807848108e+001	1.824299e+000
1.076105747437250e+001	1.811645e+000
1.076112687026392e+001	1.798868e+000
1.076119626615533e+001	1.785969e+000
1.076126566204676e+001	1.772946e+000
1.076133505793817e+001	1.759800e+000
1.076140445382959e+001	1.746531e+000
1.076147384972101e+001	1.733139e+000
1.076193482464075e+001	1.642729e+000
1.076239137649528e+001	1.550692e+000
1.076283922875929e+001	1.458332e+000
1.076327428423186e+001	1.367377e+000
1.076373647100221e+001	1.270192e+000
1.076416916818058e+001	1.179320e+000
1.076461286204881e+001	1.086815e+000
1.076505011681691e+001	9.968140e-001
1.076550103594653e+001	9.056502e-001
1.076595543621787e+001	8.158506e-001
1.076642289527955e+001	7.259730e-001
1.076689933569162e+001	6.372531e-001
1.076739041230762e+001	5.490837e-001
1.076789500437923e+001	4.621176e-001
1.076841724435976e+001	3.760991e-001
1.076895770212990e+001	2.914031e-001
1.076952053811729e+001	2.078649e-001
1.077010802357700e+001	1.256682e-001
1.077072709304329e+001	4.304297e-002
1.077073505240906e+001	4.201559e-002
1.077078280860370e+001	3.597773e-002
1.077084648352988e+001	2.798792e-002
1.077097383338225e+001	1.210764e-002
1.077098875204241e+001	1.026337e-002
1.077100864358928e+001	7.812894e-003
1.077105233512001e+001	2.442334e-003
1.077107364417478e+001	-1.665466e-004
1.077109495322955e+001	-2.768055e-003
1.077111626228431e+001	-5.362190e-003
1.077113757133908e+001	-7.948952e-003
1.077115888039385e+001	-1.052834e-002
1.077118018944862e+001	-1.310036e-002
1.077120149850338e+001	-1.566500e-002
1.077132656848641e+001	-3.056461e-002
1.077157670845247e+001	-5.960723e-002
1.077207698838458e+001	-1.153419e-001
1.077270436856094e+001	-1.812883e-001
1.077343579287558e+001	-2.529424e-001
1.077411449492896e+001	-3.145199e-001
1.077485872869825e+001	-3.769332e-001
1.077559324726019e+001	-4.336440e-001
1.077659324726019e+001	-5.043838e-001
1.077759324726019e+001	-5.691449e-001
1.077859324726019e+001	-6.284509e-001
1.077959324726019e+001	-6.832515e-001
1.078059324726019e+001	-7.345065e-001
1.078140227158960e+001	-7.738209e-001
1.078204401485604e+001	-8.037713e-001
1.078257091176608e+001	-8.276433e-001
1.078309803314092e+001	-8.509743e-001
1.078362892996684e+001	-8.739868e-001
1.078427852431810e+001	-9.015642e-001
1.078504965733699e+001	-9.336039e-001
1.078593352812037e+001	-9.694921e-001
1.078690355114369e+001	-1.007922e+000
1.078790355114369e+001	-1.046484e+000
1.078890355114369e+001	-1.083870e+000
1.078990355114369e+001	-1.119890e+000
1.079090355114369e+001	-1.154278e+000
1.079190355114369e+001	-1.186695e+000
1.079290355114369e+001	-1.216739e+000
1.079390355114369e+001	-1.243969e+000
1.079490355114369e+001	-1.267917e+000
1.079590355114369e+001	-1.288119e+000
1.079690355114369e+001	-1.304134e+000
1.079790355114369e+001	-1.315574e+000
1.079890355114369e+001	-1.322127e+000
1.079990355114369e+001	-1.323582e+000
1.080090355114369e+001	-1.319844e+000
1.080190355114369e+001	-1.310949e+000
1.080290355114369e+001	-1.297069e+000
1.080390355114369e+001	-1.278503e+000
1.080490355114369e+001	-1.255676e+000
1.080590355114369e+001	-1.229112e+000
1.080690355114369e+001	-1.199420e+000
1.080790355114369e+001	-1.167265e+000
1.080890355114369e+001	-1.133340e+000
1.080990355114369e+001	-1.098346e+000
1.081090355114369e+001	-1.062967e+000
1.081190355114369e+001	-1.027848e+000
1.081290355114369e+001	-9.935880e-001
1.081390355114369e+001	-9.606648e-001
1.081479490229982e+001	-9.327594e-001
1.081549273800259e+001	-9.121658e-001
1.081621992913125e+001	-8.920706e-001
1.081694984866656e+001	-8.734732e-001
1.081794984866656e+001	-8.505287e-001
1.081894984866656e+001	-8.304838e-001
1.081994984866656e+001	-8.136871e-001
1.082094984866656e+001	-8.002550e-001
1.082194984866656e+001	-7.902678e-001
1.082294984866656e+001	-7.837763e-001
1.082394984866656e+001	-7.808077e-001
1.082494984866656e+001	-7.813711e-001
1.082594984866656e+001	-7.854609e-001
1.082694984866656e+001	-7.930598e-001
1.082794984866656e+001	-8.041400e-001
1.082894984866656e+001	-8.186629e-001
1.082994984866656e+001	-8.365777e-001
1.083094984866656e+001	-8.578179e-001
1.083194984866656e+001	-8.822964e-001
1.083294984866656e+001	-9.098997e-001
1.083394984866656e+001	-9.404789e-001
1.083494984866656e+001	-9.738411e-001
1.083594984866656e+001	-1.009738e+000
1.083694984866656e+001	-1.047857e+000
1.083794984866656e+001	-1.087806e+000
1.083894984866656e+001	-1.129104e+000
1.083994984866656e+001	-1.171177e+000
1.084094984866656e+001	-1.213348e+000
1.084194984866656e+001	-1.254838e+000
1.084294984866656e+001	-1.294778e+000
1.084394984866656e+001	-1.332220e+000
1.084494984866656e+001	-1.366166e+000
1.084594984866656e+001	-1.395604e+000
1.084694984866656e+001	-1.419899e+000
1.084774338369634e+001	-1.434968e+000
1.084836183025774e+001	-1.443612e+000
1.084887077198259e+001	-1.448442e+000
1.084937897549276e+001	-1.451147e+000
1.084989304329325e+001	-1.451619e+000
1.085055961217748e+001	-1.448878e+000
1.085133136320447e+001	-1.441147e+000
1.085225142702872e+001	-1.425664e+000
1.085325142702872e+001	-1.401628e+000
1.085425142702872e+001	-1.370459e+000
1.085525142702872e+001	-1.332775e+000
1.085625142702872e+001	-1.289544e+000
1.085725142702872e+001	-1.241866e+000
1.085825142702872e+001	-1.190915e+000
1.085925142702872e+001	-1.137881e+000
1.086025142702872e+001	-1.083919e+000
1.086125142702872e+001	-1.030107e+000
1.086225142702872e+001	-9.774153e-001
1.086325142702872e+001	-9.266859e-001
1.086425142702872e+001	-8.786264e-001
1.086525142702872e+001	-8.337929e-001
1.086623509613638e+001	-7.932996e-001
1.086723509613637e+001	-7.561268e-001
1.086823509613637e+001	-7.231721e-001
1.086923509613638e+001	-6.945930e-001
1.087023509613638e+001	-6.704627e-001
1.087123509613637e+001	-6.508021e-001
1.087223509613638e+001	-6.355944e-001
1.087323509613638e+001	-6.247990e-001
1.087423509613637e+001	-6.183621e-001
1.087523509613638e+001	-6.162262e-001
1.087623509613638e+001	-6.183380e-001
1.087723509613637e+001	-6.246536e-001
1.087823509613638e+001	-6.351420e-001
1.087923509613638e+001	-6.497873e-001
1.088023509613637e+001	-6.685883e-001
1.088123509613637e+001	-6.915564e-001
1.088223509613638e+001	-7.187116e-001
1.088323509613637e+001	-7.500756e-001
1.088423509613637e+001	-7.856628e-001
1.088523509613638e+001	-8.254678e-001
1.088623509613638e+001	-8.694499e-001
1.088723509613637e+001	-9.175140e-001
1.088823509613638e+001	-9.694871e-001
1.088923509613638e+001	-1.025092e+000
1.089023509613637e+001	-1.083917e+000
1.089123509613638e+001	-1.145386e+000
1.089223509613638e+001	-1.208728e+000
1.089323509613637e+001	-1.272950e+000
1.089423509613638e+001	-1.336822e+000
1.089523509613638e+001	-1.398876e+000
1.089623509613637e+001	-1.457426e+000
1.089723509613637e+001	-1.510615e+000
1.089823509613638e+001	-1.556495e+000
1.089923509613637e+001	-1.593134e+000
1.090023509613637e+001	-1.618746e+000
1.090123509613638e+001	-1.631837e+000
1.090223509613638e+001	-1.631338e+000
1.090323509613637e+001	-1.617354e+000
1.090405249053579e+001	-1.595595e+000
1.090480342888400e+001	-1.567073e+000
1.090554645987260e+001	-1.531463e+000
1.090633354354109e+001	-1.486776e+000
1.090708254402830e+001	-1.438711e+000
1.090763813326372e+001	-1.399771e+000
1.090814582430611e+001	-1.361908e+000
1.090865706246248e+001	-1.322017e+000
1.090928855603737e+001	-1.270874e+000
1.091013336950920e+001	-1.200500e+000
1.091101328363832e+001	-1.125987e+000
1.091161304175686e+001	-1.074968e+000
1.091214268105742e+001	-1.030142e+000
1.091263745934733e+001	-9.887280e-001
1.091310622210214e+001	-9.500749e-001
1.091355079785764e+001	-9.140692e-001
1.091397378973011e+001	-8.805024e-001
1.091437886166425e+001	-8.490849e-001
1.091480785840828e+001	-8.166256e-001
1.091519757503068e+001	-7.879135e-001
1.091558447845774e+001	-7.602018e-001
1.091595259252102e+001	-7.345961e-001
1.091632471714106e+001	-7.095025e-001
1.091670705464517e+001	-6.845605e-001
1.091710342175781e+001	-6.596191e-001
1.091751647904407e+001	-6.346344e-001
1.091794951357444e+001	-6.095580e-001
1.091840747194003e+001	-5.842942e-001
1.091890121291817e+001	-5.585075e-001
1.091944152463202e+001	-5.320046e-001
1.092003954171920e+001	-5.047441e-001
1.092071291111286e+001	-4.765870e-001
1.092145280035170e+001	-4.486814e-001
1.092228757265280e+001	-4.209069e-001
1.092323291895954e+001	-3.938884e-001
1.092423291895954e+001	-3.700984e-001
1.092523291895954e+001	-3.510343e-001
1.092623291895954e+001	-3.364819e-001
1.092723291895954e+001	-3.261774e-001
1.092823291895954e+001	-3.198875e-001
1.092923291895954e+001	-3.174160e-001
1.093023291895954e+001	-3.186088e-001
1.093123291895954e+001	-3.233569e-001
1.093223291895954e+001	-3.315988e-001
1.093323291895954e+001	-3.433224e-001
1.093423291895954e+001	-3.585655e-001
1.093523291895954e+001	-3.774164e-001
1.093623291895954e+001	-4.000143e-001
1.093723291895954e+001	-4.265482e-001
1.093823291895954e+001	-4.572563e-001
1.093923291895954e+001	-4.924200e-001
1.094023047002930e+001	-5.322636e-001
1.094122730643570e+001	-5.772016e-001
1.094222730643570e+001	-6.278077e-001
1.094322730643570e+001	-6.843386e-001
1.094422730643570e+001	-7.471817e-001
1.094522730643570e+001	-8.166748e-001
1.094622730643570e+001	-8.930658e-001
1.094722730643570e+001	-9.764539e-001
1.094822730643570e+001	-1.066713e+000
1.094922730643570e+001	-1.163400e+000
1.095022730643570e+001	-1.265437e+000
1.095099726284927e+001	-1.347077e+000
1.095180493740073e+001	-1.434661e+000
1.095255767735763e+001	-1.516637e+000
1.095345872272650e+001	-1.613339e+000
1.095427020064152e+001	-1.696980e+000
1.095510367604864e+001	-1.776929e+000
1.095588937625479e+001	-1.844151e+000
1.095672278465379e+001	-1.903782e+000
1.095759637584764e+001	-1.950548e+000
1.095852758808280e+001	-1.980064e+000
1.095942809037782e+001	-1.988065e+000
1.096005222368860e+001	-1.979906e+000
1.096060104683983e+001	-1.961971e+000
1.096113728838587e+001	-1.935471e+000
1.096166408931260e+001	-1.901290e+000
1.096217893769731e+001	-1.860327e+000
1.096272391612425e+001	-1.809600e+000
1.096322958713784e+001	-1.756332e+000
1.096374302840251e+001	-1.696653e+000
1.096424270734801e+001	-1.633910e+000
1.096476287188144e+001	-1.564431e+000
1.096530716611739e+001	-1.488864e+000
1.096533095910974e+001	-1.485448e+000
1.096535475210210e+001	-1.482028e+000
1.096537854509445e+001	-1.478602e+000
1.096540233808680e+001	-1.475171e+000
1.096542613107916e+001	-1.471736e+000
1.096544992407151e+001	-1.468295e+000
1.096547371706386e+001	-1.464849e+000
1.096551137908228e+001	-1.459384e+000
1.096558050374975e+001	-1.449319e+000
1.096564962841721e+001	-1.439215e+000
1.096571875308467e+001	-1.429072e+000
1.096578787775213e+001	-1.418890e+000
1.096585700241960e+001	-1.408670e+000
1.096592612708706e+001	-1.398410e+000
1.096599525175452e+001	-1.388111e+000
1.096641411531302e+001	-1.325426e+000
1.096679597732817e+001	-1.267817e+000
1.096723378697237e+001	-1.201465e+000
1.096765569043125e+001	-1.137568e+000
1.096809844479153e+001	-1.070883e+000
1.096853846156256e+001	-1.005295e+000
1.096899184727454e+001	-9.387224e-001
1.096944905615507e+001	-8.728856e-001
1.096992018502070e+001	-8.066521e-001
1.097040296869007e+001	-7.406817e-001
1.097090149740647e+001	-6.747669e-001
1.097141520649334e+001	-6.093450e-001
1.097194797077046e+001	-5.442998e-001
1.097250120857554e+001	-4.798600e-001
1.097307993140286e+001	-4.158808e-001
1.097368836406874e+001	-3.523940e-001
1.097433588696643e+001	-2.890234e-001
1.097503543654972e+001	-2.253040e-001
1.097581837867723e+001	-1.592465e-001
1.097652138884038e+001	-1.043337e-001
1.097712313731598e+001	-6.062885e-002
1.097762664292293e+001	-2.590141e-002
1.097765274533248e+001	-2.417661e-002
1.097768754854520e+001	-2.189727e-002
1.097775715497065e+001	-1.737133e-002
1.097789636782154e+001	-8.381872e-003
1.097791456311419e+001	-7.218285e-003
1.097793882350439e+001	-5.673233e-003
1.097799282485820e+001	-2.243582e-003
1.097801315698608e+001	-9.580360e-004
1.097803348911396e+001	3.242617e-004
1.097805382124183e+001	1.603311e-003
1.097807415336971e+001	2.879112e-003
